# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = lr_model_punitive_model
# start_datetime = 2025-03-18 19:28:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/yg/6cnm4nrd727_h_wts71sw3j40000gn/T/Rtmpi04oWE/standata-cac65c3f9136.json
# init = 2 (Default)
# random
#   seed = 1457
# output
#   file = /Users/Juan/git/Bayesian_Modeling/Assignments/HW1/lr_model_sampling_outputs/lr_model_punitive_run-1.csv
#   diagnostic_file =  (Default)
#   refresh = 50
#   sig_figs = -1 (Default)
#   profile_file = /Users/Juan/git/Bayesian_Modeling/Assignments/HW1/lr_model_sampling_outputs/lr_model_punitive-profile-1.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=lr_model_punitive_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,sigma
# Adaptation terminated
# Step size = 0.144615
# Diagonal elements of inverse mass matrix:
# 0.00419036, 0.00541722, 0.00134092, 8.11032e-05, 0.000777152
296.09,0.935831,0.144615,5,31,0,-294.989,0.273347,0.353118,-0.0580348,0.038646,0.355401
294.777,0.995596,0.144615,5,31,0,-293.486,0.290554,0.138077,0.000362942,0.0527799,0.355974
294.892,0.864318,0.144615,5,31,0,-291.925,0.192237,0.461545,-0.0119186,0.0408749,0.343982
296.873,0.993561,0.144615,5,31,0,-293.343,0.20976,0.246628,0.0165462,0.0576094,0.351416
297.093,0.960366,0.144615,5,31,0,-295.753,0.207477,0.385797,-0.00824201,0.037822,0.355039
295.282,0.99451,0.144615,4,31,0,-294.599,0.176595,0.467261,-0.00543887,0.0333002,0.347242
295.67,0.998438,0.144615,4,31,0,-294.261,0.168162,0.475485,0.00163616,0.0383137,0.341616
294.726,0.963004,0.144615,4,31,0,-292.68,0.178661,0.224849,0.0432674,0.058003,0.367831
297.078,0.957537,0.144615,5,31,0,-292.563,0.201619,0.297191,-0.00450863,0.049349,0.337608
295.564,0.989858,0.144615,5,31,0,-294.729,0.106603,0.471709,0.0218061,0.0418365,0.351992
295.738,0.998945,0.144615,4,31,0,-291.128,0.287672,0.346763,-0.0178389,0.0299479,0.352762
294.945,0.997814,0.144615,5,31,0,-291.805,0.260643,0.372723,-0.00391145,0.0274581,0.339785
296.076,0.935626,0.144615,4,31,0,-291.906,0.180178,0.460056,-0.018958,0.0392233,0.341147
297.847,0.97568,0.144615,4,15,0,-295.164,0.158913,0.405192,-0.00963496,0.0511117,0.346234
297.463,0.985453,0.144615,4,31,0,-294.928,0.125346,0.413554,0.00165496,0.0522645,0.343544
298.312,0.993929,0.144615,4,27,0,-296.862,0.226157,0.319705,-0.00413105,0.0455393,0.349067
297.264,0.993269,0.144615,5,31,0,-295.759,0.101224,0.384785,0.0223022,0.0588611,0.350419
296.332,0.996055,0.144615,5,31,0,-294.866,0.249605,0.347875,0.0146048,0.0328436,0.340428
297.427,0.976744,0.144615,5,31,0,-294.852,0.12992,0.371204,0.0219214,0.053112,0.338206
298.089,0.987364,0.144615,5,31,0,-296.553,0.215945,0.35231,0.00399495,0.0406213,0.34766
298.445,0.945752,0.144615,4,23,0,-297.452,0.193025,0.339249,0.0113313,0.0466208,0.351105
298.388,0.979761,0.144615,5,31,0,-298.021,0.17675,0.347141,0.0082507,0.0506209,0.343916
296.932,0.987422,0.144615,3,15,0,-293.861,0.180472,0.382981,0.0237592,0.0407732,0.334141
297.756,0.959994,0.144615,4,15,0,-296.513,0.183852,0.377477,0.00715737,0.0431518,0.338908
295.976,0.869415,0.144615,5,31,0,-295.045,0.185727,0.260899,0.0204178,0.0547584,0.366734
294.712,0.972557,0.144615,4,15,0,-293.163,0.210703,0.244628,0.0236953,0.0575707,0.370191
296.757,0.959599,0.144615,4,15,0,-293.005,0.171695,0.366725,0.00299252,0.0557137,0.353021
297.438,0.982405,0.144615,5,31,0,-296.036,0.218992,0.308785,0.0355511,0.0435188,0.346231
297.266,0.99095,0.144615,4,31,0,-296.65,0.165104,0.353687,-0.0167803,0.0528701,0.354467
296.42,0.918779,0.144615,4,31,0,-294.459,0.114731,0.426225,0.000897005,0.0531312,0.363263
297.006,0.926549,0.144615,5,31,0,-294.82,0.128326,0.353804,0.0606453,0.049799,0.339231
296.427,0.942663,0.144615,5,31,0,-294.294,0.173209,0.264234,0.0445077,0.0550189,0.362321
296.373,0.94698,0.144615,5,31,0,-293.624,0.146742,0.465721,-0.00508166,0.0452465,0.338828
295.474,0.992715,0.144615,5,31,0,-294.324,0.170716,0.461408,0.0231279,0.0347695,0.340831
295.919,0.999474,0.144615,5,31,0,-291.739,0.0774447,0.372665,0.0434178,0.0621386,0.338968
295.547,0.856635,0.144615,5,31,0,-292.407,0.0508458,0.404664,0.0484249,0.0633019,0.356938
295.968,0.87716,0.144615,5,31,0,-291.092,0.181801,0.331162,-0.0139122,0.0578572,0.33055
295.965,0.994247,0.144615,5,31,0,-294.38,0.152751,0.364143,-0.0238366,0.0623799,0.338494
297.725,1,0.144615,4,15,0,-295.418,0.202379,0.325391,0.0315925,0.0444836,0.3403
296.955,0.9935,0.144615,4,23,0,-292.843,0.228565,0.370079,-0.0427669,0.0464302,0.356792
296.844,0.948847,0.144615,5,31,0,-295.461,0.250037,0.239069,0.00873566,0.0440502,0.357081
297.245,0.998915,0.144615,5,31,0,-295.806,0.193011,0.356332,0.016679,0.039846,0.34007
297.182,0.884569,0.144615,4,31,0,-294.161,0.156561,0.409926,0.018905,0.041261,0.355866
296.977,0.997827,0.144615,5,31,0,-294.546,0.237568,0.251638,-0.0238143,0.0538932,0.340391
296.637,0.956703,0.144615,5,31,0,-295.171,0.258099,0.282962,0.0232035,0.039339,0.359959
294.794,0.806752,0.144615,3,11,0,-292.509,0.268986,0.295336,0.0219769,0.040755,0.357568
296.164,0.998628,0.144615,5,31,0,-292.924,0.216738,0.336972,-0.0197792,0.0543065,0.345148
296.115,0.999753,0.144615,5,31,0,-293.817,0.123265,0.391747,0.0559265,0.0424198,0.353829
295.193,0.854119,0.144615,5,31,0,-293.179,0.139659,0.469856,0.0183165,0.0472929,0.351094
294.146,0.942894,0.144615,4,19,0,-289.334,0.219923,0.177861,0.00444002,0.0575593,0.350396
295.422,0.970527,0.144615,4,31,0,-289.596,0.202293,0.360364,-0.0461276,0.0464116,0.36036
294.721,0.993239,0.144615,5,31,0,-292.41,0.262964,0.26629,-0.00149478,0.048178,0.328769
296.301,1,0.144615,3,7,0,-294.739,0.245839,0.269818,-0.00455582,0.0463292,0.329493
297.683,0.934239,0.144615,3,15,0,-293.347,0.229753,0.339961,-0.0120228,0.0461578,0.3451
298.119,0.999526,0.144615,5,31,0,-297.468,0.148809,0.339311,0.0308291,0.05262,0.349821
298.203,0.994117,0.144615,5,31,0,-297.513,0.208766,0.343712,-0.00554497,0.0438765,0.346441
297.418,0.937268,0.144615,4,23,0,-292.988,0.203456,0.357019,-0.0139212,0.0423199,0.349206
297.605,0.99611,0.144615,4,15,0,-296.782,0.211069,0.365851,-0.0358336,0.0463501,0.347205
297.388,0.995853,0.144615,4,31,0,-292.911,0.133843,0.333747,0.0462377,0.0534434,0.340942
296.66,0.959151,0.144615,5,31,0,-295.317,0.187894,0.281763,0.0614459,0.0453525,0.340261
294.31,0.9972,0.144615,5,31,0,-292.024,0.0688477,0.50445,-0.00533881,0.0574974,0.335712
294.875,0.900337,0.144615,4,15,0,-291.94,0.101508,0.436437,-0.00325856,0.0634126,0.342042
296.041,1,0.144615,5,31,0,-293.789,0.254302,0.277296,0.0331456,0.0333519,0.352981
294.175,0.752614,0.144615,5,31,0,-291.239,0.124408,0.373176,0.00132073,0.0677728,0.347925
296.708,0.984233,0.144615,5,31,0,-292.399,0.211371,0.368029,0.00629892,0.0365858,0.337354
296.815,0.999907,0.144615,4,15,0,-296.065,0.23662,0.35015,0.0160924,0.0345272,0.340608
295.585,0.997622,0.144615,4,15,0,-295.06,0.237533,0.323573,0.046482,0.0317837,0.340162
297.109,0.925661,0.144615,4,15,0,-294.296,0.236814,0.322582,0.0104441,0.0355879,0.34845
297.283,0.994812,0.144615,5,31,0,-296.035,0.131687,0.328726,0.016371,0.0608393,0.348257
295.925,0.941539,0.144615,5,31,0,-294.194,0.143463,0.455885,0.043992,0.0399525,0.346151
296.362,0.999905,0.144615,5,31,0,-289.703,0.128333,0.348503,-0.0118207,0.0619912,0.351676
296.575,0.931555,0.144615,4,15,0,-294.708,0.147991,0.363022,-0.00217021,0.0504699,0.354718
297.052,0.98923,0.144615,5,31,0,-295.16,0.174585,0.394369,-0.0240079,0.0480637,0.337694
297.236,0.986507,0.144615,5,31,0,-295.67,0.140251,0.327425,0.0598887,0.0532361,0.352469
297.051,0.852877,0.144615,3,7,0,-295.681,0.142853,0.328767,0.0663801,0.0511845,0.353247
297.455,0.99302,0.144615,4,15,0,-296.358,0.16005,0.359918,0.0427197,0.0433258,0.355384
296.374,0.975112,0.144615,4,31,0,-295.137,0.208711,0.332972,0.052412,0.0390212,0.358407
293.733,0.907484,0.144615,4,15,0,-292.749,0.196513,0.318034,0.0911741,0.0397818,0.347769
295.928,0.996208,0.144615,4,15,0,-292.299,0.133682,0.314161,0.0752334,0.048859,0.358671
294.469,0.932551,0.144615,3,7,0,-293.795,0.134998,0.314436,0.0967047,0.0525445,0.357529
296.187,0.998186,0.144615,4,31,0,-293.189,0.250047,0.347365,-0.0582148,0.0493727,0.347435
293.845,0.556146,0.144615,2,3,0,-289.485,0.217444,0.35737,-0.0589307,0.0431925,0.345958
288.651,0.958277,0.144615,4,15,0,-286.764,0.295969,0.280063,-0.0460354,0.0506524,0.319572
288.679,0.578616,0.144615,5,31,0,-277.028,0.162465,0.325151,0.0549859,0.0398938,0.391935
297.546,0.994937,0.144615,4,15,0,-287.804,0.199553,0.265366,0.0231414,0.0532797,0.355942
297.606,0.805543,0.144615,4,23,0,-294.086,0.181624,0.297662,0.0284616,0.0483317,0.352739
297.78,1,0.144615,2,3,0,-297.551,0.196767,0.30654,0.0303887,0.0496378,0.353748
297.522,0.997607,0.144615,4,31,0,-296.71,0.192579,0.297971,-0.0146756,0.0559117,0.342824
294.999,0.935543,0.144615,5,31,0,-293.257,0.324722,0.162141,-0.00925153,0.0423529,0.340595
296.467,0.920977,0.144615,5,31,0,-293.176,0.235274,0.301927,-0.0231677,0.0437928,0.362075
296.893,0.999859,0.144615,4,15,0,-295.361,0.235815,0.316018,-0.00446237,0.0383896,0.356704
295.233,0.975993,0.144615,5,31,0,-292.8,0.205117,0.21587,0.0247395,0.0583744,0.333445
295.505,0.98121,0.144615,4,15,0,-294.133,0.19811,0.217722,0.0284178,0.060473,0.338442
296.932,0.999726,0.144615,4,15,0,-294.443,0.21669,0.253187,-0.0173064,0.058887,0.346344
293.001,0.888101,0.144615,5,31,0,-290.324,0.0729865,0.366798,0.0176526,0.0662239,0.373208
296.544,0.990246,0.144615,5,31,0,-290.46,0.257897,0.317919,-0.0381014,0.0438532,0.333962
291.268,0.530692,0.144615,3,7,0,-290.149,0.233454,0.31427,-0.0560108,0.0430274,0.332652
294.416,1,0.144615,2,7,0,-290.35,0.255898,0.356011,-0.0548689,0.0461767,0.329869
296.076,0.923426,0.144615,4,15,0,-291.787,0.245231,0.331351,-0.0268429,0.0495115,0.35556
295.093,0.979477,0.144615,3,7,0,-294.679,0.209342,0.295739,-0.0363858,0.0505407,0.35984
294.824,0.929218,0.144615,5,31,0,-292.734,0.208128,0.424087,-0.00301158,0.0422906,0.344003
294.629,0.975485,0.144615,4,23,0,-293.524,0.184158,0.335686,-0.00438666,0.0427741,0.357958
296.512,0.989682,0.144615,3,15,0,-294.041,0.213288,0.335879,-0.00400419,0.0516852,0.358439
294.923,0.956461,0.144615,5,31,0,-293.484,0.183301,0.293409,0.0541678,0.0406095,0.338295
293.523,0.998562,0.144615,4,31,0,-289.986,0.270323,0.29894,0.0365629,0.0346038,0.33145
294.106,0.900937,0.144615,4,15,0,-290.299,0.289509,0.224988,0.0220962,0.0326847,0.337042
297.143,0.999997,0.144615,4,15,0,-293.557,0.185648,0.30292,-0.0152398,0.054347,0.345513
298.086,0.980141,0.144615,3,7,0,-296.628,0.20198,0.296908,-0.00114952,0.0505049,0.348227
298.042,0.987895,0.144615,5,31,0,-297.627,0.162059,0.358459,0.0268063,0.0513668,0.348387
297.905,0.915307,0.144615,3,15,0,-295.554,0.151885,0.400457,0.031132,0.0441182,0.348391
298.177,0.998044,0.144615,5,31,0,-297.134,0.194969,0.308404,-0.0050909,0.05373,0.347477
294.853,0.709852,0.144615,3,15,0,-293.341,0.261269,0.29329,0.00765193,0.0467616,0.347721
296.186,0.999884,0.144615,5,31,0,-292.982,0.126431,0.453242,0.0145969,0.0518249,0.35388
296.754,0.982073,0.144615,2,7,0,-295.592,0.111799,0.424786,0.0115062,0.0498501,0.355285
296.622,0.998445,0.144615,5,31,0,-295.771,0.113821,0.439176,0.0373954,0.0453627,0.360616
297.179,0.955857,0.144615,5,31,0,-293.54,0.213226,0.270318,-0.0142636,0.0563582,0.339832
297.43,0.998941,0.144615,5,31,0,-295.617,0.165969,0.426009,-0.0127148,0.0456862,0.354857
298.325,0.999636,0.144615,4,15,0,-297.051,0.194166,0.32422,0.0226275,0.0460437,0.351243
296.517,0.80775,0.144615,3,15,0,-295.243,0.168523,0.327322,0.0191398,0.045723,0.347921
297.357,0.976279,0.144615,3,15,0,-294.405,0.172134,0.27164,0.0308807,0.0551888,0.34698
295.611,0.967678,0.144615,5,31,0,-294.834,0.150487,0.29432,0.0632771,0.0492088,0.335437
296.174,0.997324,0.144615,5,31,0,-292.66,0.241246,0.30909,0.0140874,0.0343713,0.358012
295.928,0.998555,0.144615,3,15,0,-294.322,0.256341,0.318119,0.0235543,0.031516,0.360034
293.45,0.942509,0.144615,5,31,0,-290.788,0.233376,0.36982,0.0516012,0.0277723,0.335966
296.654,0.970916,0.144615,4,15,0,-291.055,0.205654,0.242668,0.0547725,0.0471375,0.346147
296.581,0.919508,0.144615,5,31,0,-294.288,0.195731,0.422912,-0.00196765,0.0421446,0.350386
297.335,0.981877,0.144615,5,31,0,-295.348,0.211224,0.242971,0.00830803,0.0544166,0.348898
292.97,0.843017,0.144615,3,15,0,-291.943,0.249165,0.181944,0.0515159,0.0551889,0.348905
296.485,0.999855,0.144615,5,31,0,-292.187,0.26571,0.3568,-0.0249263,0.0376197,0.34404
297.228,0.906697,0.144615,5,31,0,-293.995,0.154864,0.292963,0.054339,0.0542151,0.352228
296.567,0.991931,0.144615,5,31,0,-296.015,0.123853,0.309182,0.0683153,0.0559213,0.353404
295.846,0.99876,0.144615,4,15,0,-295.404,0.101204,0.312184,0.0753867,0.0596101,0.348734
295.863,0.978146,0.144615,4,31,0,-292.586,0.150768,0.263898,0.0675809,0.0583957,0.345964
296.389,0.877255,0.144615,5,31,0,-293.632,0.180997,0.359663,0.0355341,0.0483963,0.339704
297.154,0.976054,0.144615,5,31,0,-294.667,0.149686,0.43654,0.00921385,0.0461283,0.339735
297.415,0.999889,0.144615,5,31,0,-296.578,0.195175,0.286897,0.0179465,0.0527028,0.36109
297.158,0.999698,0.144615,5,31,0,-295.895,0.257739,0.322774,-0.0250925,0.0408017,0.337845
294.931,0.921081,0.144615,5,31,0,-293.616,0.0442145,0.410233,0.0650634,0.0579304,0.358829
294.526,0.999479,0.144615,5,31,0,-292.598,0.35362,0.220359,-0.0611851,0.0393416,0.340058
292.859,0.995544,0.144615,4,15,0,-292.232,0.351475,0.26904,-0.0799331,0.0368209,0.333034
294.691,0.985528,0.144615,5,31,0,-289.982,0.196383,0.293173,0.0360909,0.0497555,0.376795
296.301,0.980537,0.144615,5,31,0,-292.882,0.155226,0.436592,-0.00532671,0.0491373,0.362971
293.673,0.684199,0.144615,2,3,0,-292.407,0.173469,0.435576,-0.00245724,0.0505443,0.361495
293.213,0.995988,0.144615,5,31,0,-291.356,0.0566026,0.368586,0.0495802,0.0594514,0.341896
295.994,0.816599,0.144615,3,7,0,-290.776,0.0921001,0.405768,0.0480226,0.059424,0.344251
295.067,0.933899,0.144615,5,31,0,-292.865,0.224493,0.280164,0.0606622,0.0449449,0.350231
294.849,0.989439,0.144615,5,31,0,-292.054,0.082549,0.502391,-0.00865302,0.0572804,0.358778
293.915,0.925265,0.144615,5,31,0,-289.467,0.0918216,0.538296,-0.0136493,0.0527749,0.35435
295.327,0.752037,0.144615,2,3,0,-291.041,0.0844997,0.511364,-0.00893744,0.0533339,0.355586
296.441,0.978061,0.144615,4,31,0,-292.351,0.250926,0.370982,-0.024049,0.0370242,0.360265
295.61,0.767236,0.144615,4,31,0,-292.246,0.206343,0.408806,-0.0304332,0.03677,0.355695
294.693,0.999376,0.144615,4,31,0,-293.721,0.252153,0.373711,-0.0693705,0.0383338,0.354065
293.598,0.786429,0.144615,5,31,0,-288.69,0.204939,0.417733,-0.0180286,0.0491594,0.351072
296.167,0.998351,0.144615,5,31,0,-292.494,0.261858,0.36915,-0.0399934,0.0406799,0.348115
295.636,0.998281,0.144615,4,31,0,-294.405,0.306726,0.318781,-0.0575624,0.0378232,0.356518
297.271,0.992311,0.144615,4,15,0,-295.24,0.26126,0.319801,-0.0419425,0.0454816,0.35094
295.608,0.921439,0.144615,4,31,0,-293.857,0.219161,0.41217,-0.0633275,0.0444206,0.340842
295.04,0.989694,0.144615,5,31,0,-292.104,0.292148,0.322895,-0.0684931,0.0425855,0.336079
295.789,0.967031,0.144615,5,31,0,-292.92,0.251956,0.340047,-0.0142812,0.038522,0.329361
295.938,0.999776,0.144615,5,31,0,-293.147,0.262879,0.256831,-0.00943963,0.0444094,0.369392
296.705,0.97626,0.144615,5,31,0,-291.31,0.0779796,0.461368,0.0252105,0.0530497,0.347526
294.716,0.986318,0.144615,5,31,0,-292.385,0.235803,0.391533,-0.0224443,0.0373048,0.372678
294.789,0.987147,0.144615,5,31,0,-294.312,0.180463,0.269811,0.0321372,0.0573727,0.326553
293.208,0.986614,0.144615,4,31,0,-291.64,0.139807,0.293116,0.0585719,0.0571392,0.322194
297.912,0.998612,0.144615,5,31,0,-291.087,0.231574,0.274133,-0.00217321,0.0498049,0.354633
294.38,0.881437,0.144615,4,15,0,-293.867,0.256773,0.287678,0.0545163,0.0358119,0.339682
290.582,0.999213,0.144615,5,31,0,-286.804,0.000252877,0.545969,0.0144366,0.0696751,0.35639
291.946,0.995592,0.144615,5,31,0,-285.438,0.172797,0.516394,0.0338209,0.0264654,0.352939
293.424,1,0.144615,5,31,0,-290.144,0.144171,0.258961,-0.0167047,0.0723581,0.353552
290.648,0.923836,0.144615,5,31,0,-286.804,0.37919,0.186782,-0.0131361,0.0229394,0.365508
296.814,0.993339,0.144615,4,15,0,-290.296,0.298879,0.249773,-0.0426607,0.0444058,0.347844
292.466,0.856654,0.144615,3,11,0,-291.021,0.36944,0.209769,-0.0529374,0.0412983,0.336987
290.559,0.917119,0.144615,3,7,0,-290.006,0.35727,0.158151,-0.0643179,0.039567,0.335651
297.177,0.996521,0.144615,5,31,0,-287.093,0.181501,0.341403,-0.00012258,0.0554874,0.339015
295.653,0.969295,0.144615,5,31,0,-294.19,0.284942,0.285452,-0.016417,0.0350208,0.365139
297.894,0.998193,0.144615,5,31,0,-292.452,0.235504,0.265997,0.0020268,0.0499308,0.344941
297.008,0.986221,0.144615,4,15,0,-296.596,0.220671,0.222952,0.0143138,0.0553037,0.347551
296.682,0.968321,0.144615,5,31,0,-295.193,0.174692,0.31684,-0.0053684,0.0607885,0.339944
297.46,0.959726,0.144615,4,15,0,-295.77,0.208878,0.304374,-0.00577597,0.053332,0.337407
294.827,0.784003,0.144615,5,31,0,-293.106,0.207607,0.336075,-0.0432438,0.0610406,0.347524
297.516,0.999935,0.144615,4,23,0,-293.414,0.21022,0.322247,0.0110391,0.0498176,0.353421
295.084,0.976027,0.144615,3,11,0,-293.752,0.26185,0.296558,0.0479647,0.0338573,0.353451
294.899,0.999337,0.144615,5,31,0,-292.868,0.254635,0.237249,-0.0581719,0.0548823,0.356953
294.805,0.998295,0.144615,5,31,0,-293.048,0.297804,0.237562,-0.0165236,0.0457596,0.369131
297.273,0.999805,0.144615,5,31,0,-293.457,0.19509,0.320687,-0.0188537,0.0504148,0.341609
297.631,0.914461,0.144615,4,19,0,-292.847,0.219518,0.332954,0.00851218,0.0439364,0.337404
298.061,0.918411,0.144615,4,31,0,-295.491,0.207297,0.292762,0.0181365,0.0464521,0.351624
297.968,0.987806,0.144615,4,31,0,-296.352,0.179595,0.348425,0.0296095,0.0434205,0.343527
296.588,0.989144,0.144615,5,31,0,-295.949,0.109425,0.386094,0.0469381,0.0513327,0.363274
295.922,0.960624,0.144615,5,31,0,-294.322,0.125929,0.305272,0.0360486,0.0635215,0.361607
294.394,0.9768,0.144615,5,31,0,-292.65,0.193473,0.409395,-0.0324613,0.042875,0.325874
295.643,0.975602,0.144615,4,15,0,-293.419,0.221763,0.374333,-0.0267947,0.0386346,0.332754
294.446,0.998329,0.144615,4,31,0,-289.528,0.17236,0.287276,0.0992913,0.0427454,0.360171
295.912,0.963639,0.144615,5,31,0,-293.165,0.124223,0.452718,-0.0313606,0.0561717,0.341775
294.831,0.943961,0.144615,4,15,0,-293.43,0.132772,0.484083,-0.0421998,0.0491636,0.340163
296.095,0.768164,0.144615,3,7,0,-292.824,0.146358,0.464681,-0.0339998,0.0485585,0.342753
293.568,0.984228,0.144615,5,31,0,-292.424,0.282666,0.130915,0.0514141,0.0474623,0.344797
297.428,0.972461,0.144615,4,15,0,-291.739,0.236101,0.347591,-0.0285091,0.0455229,0.34142
297.353,0.979146,0.144615,5,31,0,-296.339,0.225639,0.283698,-0.00647464,0.0529128,0.358202
298.169,0.918634,0.144615,4,31,0,-294.084,0.204328,0.328298,-0.0164979,0.0513231,0.351391
296.991,0.979637,0.144615,4,31,0,-294.847,0.0996881,0.450734,0.0407171,0.0497202,0.351269
297.689,0.892662,0.144615,5,31,0,-294.931,0.19601,0.355243,0.0243745,0.0410414,0.35731
297.214,0.975083,0.144615,5,31,0,-296.264,0.223595,0.280799,0.0369112,0.0448516,0.357411
297.552,0.996754,0.144615,5,31,0,-296.224,0.197018,0.378266,-0.0263215,0.0492745,0.341077
298.394,0.998417,0.144615,4,23,0,-297.261,0.206066,0.329004,0.000500923,0.0486541,0.347582
295.878,0.936323,0.144615,3,15,0,-293.868,0.284755,0.319267,-0.0197582,0.0373702,0.336712
296.481,1,0.144615,3,7,0,-295.783,0.254582,0.322388,-0.018601,0.0366343,0.338482
296.845,0.959007,0.144615,5,31,0,-294.216,0.228892,0.329634,0.0119845,0.0403428,0.36496
295.217,0.696952,0.144615,3,11,0,-290.531,0.258609,0.324889,0.0296152,0.031268,0.363788
294.946,0.962822,0.144615,5,31,0,-293.045,0.218389,0.239051,-0.0427186,0.061237,0.344043
296.824,0.999778,0.144615,4,31,0,-292.767,0.0950847,0.394442,0.0471071,0.0523588,0.355849
296.484,0.924324,0.144615,5,31,0,-294.766,0.102611,0.459416,0.0170416,0.0535729,0.357444
291.63,0.935395,0.144615,5,31,0,-289.487,0.295326,0.142839,0.067813,0.0436967,0.363542
294.601,0.998392,0.144615,5,31,0,-289.923,0.163571,0.497467,-0.0447831,0.0407753,0.346903
297.587,0.989817,0.144615,4,15,0,-293.531,0.20992,0.336434,-0.0276334,0.0533905,0.349125
293.579,0.861685,0.144615,5,31,0,-291.957,0.191026,0.176534,0.0200613,0.0640906,0.358901
296.978,1,0.144615,4,15,0,-293.319,0.190081,0.257227,0.0306793,0.055249,0.358797
297.297,0.77802,0.144615,5,31,0,-292.278,0.205884,0.40197,-0.0219441,0.0401064,0.346213
293.308,0.902922,0.144615,4,15,0,-291.903,0.20754,0.398988,0.00451347,0.0406391,0.321789
294.368,0.891457,0.144615,4,15,0,-290.713,0.188253,0.390793,0.00673068,0.0390787,0.323523
297.599,0.994978,0.144615,4,15,0,-293.452,0.175753,0.405429,-0.00246777,0.0473692,0.354197
295.775,0.958408,0.144615,4,31,0,-293.068,0.28659,0.241198,0.0139539,0.0398698,0.334824
296.988,0.875857,0.144615,5,31,0,-293.508,0.224242,0.369304,-0.0095765,0.0410805,0.362107
297.468,0.999627,0.144615,4,15,0,-296.773,0.201668,0.365033,-0.0009816,0.0412104,0.358733
296.202,0.929066,0.144615,5,31,0,-294.936,0.260727,0.234884,-0.0424721,0.0537075,0.341496
297.212,0.999956,0.144615,5,31,0,-295.248,0.207419,0.350139,0.0342456,0.0363286,0.351944
298.187,0.999955,0.144615,4,15,0,-296.951,0.185723,0.384628,0.00510183,0.043948,0.347478
297.743,0.956006,0.144615,4,23,0,-296.871,0.251529,0.302792,-0.00780309,0.0446995,0.34769
297.745,0.980631,0.144615,4,31,0,-295.678,0.136627,0.414652,0.0307969,0.047735,0.345657
295.614,0.894796,0.144615,5,31,0,-294.533,0.163746,0.339002,-0.0199071,0.054996,0.36673
295.079,0.941689,0.144615,5,31,0,-292.607,0.237162,0.355055,-0.00484933,0.0312851,0.359742
294.199,0.99373,0.144615,5,31,0,-292.023,0.206408,0.463328,-0.0522437,0.0354584,0.356947
292.71,0.99987,0.144615,4,15,0,-291.315,0.237906,0.47857,-0.0491943,0.0306574,0.36182
295.687,1,0.144615,5,31,0,-291.992,0.203752,0.421199,-0.00899828,0.0386015,0.366938
293.432,0.981548,0.144615,4,15,0,-293.051,0.212293,0.425359,-0.00452641,0.0296141,0.370899
293.701,0.998591,0.144615,4,31,0,-291.933,0.217742,0.465529,-0.031841,0.0319444,0.366075
295.686,0.99912,0.144615,4,31,0,-291.089,0.096756,0.35549,0.00980511,0.0683418,0.349495
296.93,0.999786,0.144615,5,31,0,-294.567,0.268542,0.210382,0.00862713,0.0472208,0.353753
295.742,0.997148,0.144615,4,15,0,-295.216,0.241843,0.189586,0.0355953,0.0509861,0.359548
296.731,0.998404,0.144615,5,31,0,-294.731,0.148146,0.451932,-0.00905476,0.0465869,0.338651
294.303,0.994534,0.144615,4,31,0,-292.551,0.0652027,0.543641,0.0391099,0.0440883,0.343101
295.669,0.995718,0.144615,5,31,0,-292.04,0.130218,0.412497,0.0332933,0.0489745,0.37139
295.321,0.935942,0.144615,5,31,0,-291.341,0.197494,0.31282,-0.0305058,0.0570744,0.371415
296.696,1,0.144615,5,31,0,-294.266,0.163109,0.344654,0.0694817,0.0412255,0.345262
296.492,0.977025,0.144615,5,31,0,-294.724,0.0854973,0.470262,0.0226541,0.0537362,0.355494
295.203,0.992189,0.144615,5,31,0,-293.98,0.125078,0.455684,0.0632071,0.0362648,0.357
295.815,0.979928,0.144615,5,31,0,-292.944,0.247227,0.194546,-0.0148511,0.059429,0.349924
297.687,0.9649,0.144615,4,31,0,-289.836,0.234122,0.281548,0.00882159,0.0463063,0.358519
296.824,0.995312,0.144615,5,31,0,-295.611,0.231409,0.355599,-0.0579863,0.0478296,0.350052
291.509,0.623367,0.144615,2,7,0,-289.546,0.245886,0.384765,-0.0645237,0.0534128,0.34768
296.33,0.999321,0.144615,5,31,0,-288.66,0.0866224,0.404002,0.0117116,0.0635799,0.354348
