# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = lr_model_punitive_model
# start_datetime = 2025-03-18 19:28:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = true
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /var/folders/yg/6cnm4nrd727_h_wts71sw3j40000gn/T/Rtmpi04oWE/standata-cac65c3f9136.json
# init = 2 (Default)
# random
#   seed = 1457
# output
#   file = /Users/Juan/git/Bayesian_Modeling/Assignments/HW1/lr_model_sampling_outputs/lr_model_punitive_run-3.csv
#   diagnostic_file =  (Default)
#   refresh = 50
#   sig_figs = -1 (Default)
#   profile_file = /Users/Juan/git/Bayesian_Modeling/Assignments/HW1/lr_model_sampling_outputs/lr_model_punitive-profile-3.csv
#   save_cmdstan_config = true
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --name=lr_model_punitive_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,sigma
296.084,0.887002,0.155328,4,31,0,-290.53,0.268473,0.265261,0.0360136,0.0344433,0.343134
298.094,0.957796,0.155328,4,15,0,-292.982,0.19904,0.361416,0.00550449,0.0463136,0.346944
297.505,0.979078,0.155328,4,23,0,-296.136,0.158508,0.331355,0.00414621,0.0537559,0.342478
297.041,0.991426,0.155328,4,31,0,-294.864,0.141042,0.330936,-0.00161143,0.0600717,0.352059
295.745,0.920442,0.155328,5,31,0,-293.449,0.13246,0.329611,0.0306977,0.0604617,0.330931
296.423,0.999908,0.155328,5,31,0,-294.679,0.156032,0.444902,0.0217691,0.037731,0.357778
296.439,0.90337,0.155328,3,7,0,-294.97,0.158927,0.413917,0.0170756,0.0388649,0.356649
295.884,0.860235,0.155328,5,31,0,-291.677,0.233097,0.270782,0.00935566,0.0539605,0.357098
296.483,0.992551,0.155328,5,31,0,-295.352,0.20027,0.346293,-0.0218919,0.0439523,0.352795
297.257,0.928941,0.155328,2,3,0,-295.446,0.220148,0.355815,-0.00777241,0.0466433,0.354082
297.159,0.997893,0.155328,4,31,0,-292.381,0.11618,0.422644,0.00359717,0.0519512,0.353568
296.957,0.925325,0.155328,5,31,0,-295.954,0.138907,0.435697,0.0138595,0.0499545,0.355049
296.074,0.998032,0.155328,5,31,0,-295.196,0.108359,0.319898,0.0736731,0.0565544,0.342147
295.998,0.979706,0.155328,4,31,0,-291.866,0.100914,0.475759,-0.0168134,0.0528533,0.348873
288.453,0.8065,0.155328,4,15,0,-285.167,0.0710032,0.287235,-0.00910198,0.0803922,0.363092
290.674,0.981569,0.155328,4,15,0,-285.971,0.0792564,0.35773,-0.0350191,0.0727311,0.351248
288.929,0.989589,0.155328,3,7,0,-287.468,0.112915,0.354027,-0.0392297,0.0810948,0.352953
295.734,1,0.155328,4,31,0,-287.307,0.196053,0.290838,-0.0377409,0.0566259,0.344537
296.762,0.982767,0.155328,4,27,0,-294.063,0.251131,0.292099,-0.0491697,0.052259,0.341712
297.305,0.95311,0.155328,4,15,0,-295.878,0.251412,0.266271,-0.00692211,0.0435162,0.340848
297.866,0.790286,0.155328,3,15,0,-293.62,0.235864,0.267352,0.00809947,0.0491685,0.346885
296.124,0.997918,0.155328,3,15,0,-293.781,0.288017,0.274495,-0.0411523,0.0448665,0.363768
294.995,0.996443,0.155328,4,15,0,-292.294,0.220574,0.352392,-0.0214495,0.0457384,0.376254
294.62,0.913978,0.155328,2,3,0,-294.249,0.223516,0.35577,-0.0183434,0.0471983,0.375586
293.22,0.847488,0.155328,5,31,0,-291.709,0.12468,0.389836,0.058361,0.0542918,0.328408
294.795,0.987761,0.155328,4,15,0,-291.76,0.17784,0.401904,0.0414459,0.0433793,0.33717
295.245,0.994951,0.155328,5,31,0,-293.676,0.169656,0.403148,0.0414041,0.0442026,0.33585
295.285,0.950363,0.155328,5,31,0,-293.325,0.14449,0.406775,0.0156524,0.0410616,0.338496
294.63,1,0.155328,4,15,0,-292.393,0.201511,0.457232,0.00446403,0.0356777,0.344684
297.438,1,0.155328,5,31,0,-292.636,0.231985,0.266223,-0.00613715,0.0509835,0.337751
296.972,0.793839,0.155328,4,31,0,-293.541,0.220947,0.341944,0.0285943,0.0404713,0.356031
295.286,0.945856,0.155328,5,31,0,-294.441,0.215275,0.243811,0.0280907,0.0575749,0.359654
292.974,0.9771,0.155328,4,23,0,-290.546,0.180269,0.467058,-0.00532825,0.0285391,0.355385
292.14,0.986367,0.155328,5,31,0,-286.831,0.114509,0.292664,0.0395534,0.0735708,0.343922
296.147,0.966851,0.155328,4,15,0,-291.117,0.122976,0.347526,0.0207322,0.0547313,0.338847
296.2,0.991929,0.155328,4,15,0,-294.222,0.149789,0.400095,-0.0286374,0.0527488,0.337082
295.469,0.987876,0.155328,4,31,0,-293.269,0.196889,0.410426,-0.0416639,0.0459865,0.330868
295.71,0.877424,0.155328,3,7,0,-294.447,0.205935,0.402217,-0.0360772,0.048297,0.334663
295.833,0.997261,0.155328,5,31,0,-294.48,0.169974,0.335855,0.0519951,0.0492178,0.366837
296.287,0.822812,0.155328,2,7,0,-293.753,0.151837,0.323811,0.0467782,0.0484696,0.365326
294.571,0.933077,0.155328,5,31,0,-290.515,0.318676,0.297561,-0.0865536,0.0436559,0.345769
296.955,0.808017,0.155328,5,31,0,-291.106,0.19343,0.281868,0.0582048,0.0458775,0.356088
295.207,0.996001,0.155328,5,31,0,-294.428,0.242714,0.185216,0.0539585,0.048846,0.357896
296.295,0.77547,0.155328,4,15,0,-292.54,0.198548,0.330615,0.0408014,0.0467909,0.359995
296.928,0.998004,0.155328,5,31,0,-295.633,0.169507,0.369581,-0.00229781,0.0472991,0.33416
295.44,0.949459,0.155328,5,31,0,-293.552,0.102253,0.378419,0.0787974,0.0553427,0.352283
296.607,0.894255,0.155328,4,23,0,-293.121,0.161299,0.402392,0.00284881,0.0534066,0.34557
295.708,0.99986,0.155328,5,31,0,-295.121,0.150109,0.259257,0.0452331,0.0560929,0.350217
296.581,0.995395,0.155328,5,31,0,-292.751,0.212328,0.240276,0.00714499,0.0596405,0.34824
296.15,0.904488,0.155328,5,31,0,-294.806,0.190866,0.284719,-0.00589877,0.0627487,0.346713
296.744,0.985054,0.155328,5,31,0,-295.29,0.199039,0.393626,0.0256737,0.0338236,0.348993
296.304,0.985023,0.155328,4,31,0,-293.93,0.191152,0.396795,-0.051659,0.0493037,0.357888
291.711,0.775155,0.155328,5,31,0,-289.171,0.312035,0.216177,0.0276262,0.0250292,0.357417
297.549,0.853735,0.155328,3,11,0,-287.411,0.245326,0.264639,-0.0189551,0.0483748,0.353968
297.764,0.934125,0.155328,4,31,0,-296.259,0.188382,0.350533,0.0150559,0.0500124,0.348049
297.691,0.994388,0.155328,4,31,0,-295.948,0.208195,0.284339,-0.0166268,0.0555861,0.348049
294.486,0.704235,0.155328,5,31,0,-293.354,0.203805,0.35621,0.0486699,0.0438653,0.350143
296.595,0.981838,0.155328,5,31,0,-290.905,0.16966,0.327034,0.00887378,0.0488472,0.337089
296.745,0.832985,0.155328,5,31,0,-293.124,0.217933,0.350536,-0.0546584,0.0500785,0.354401
296.583,0.999638,0.155328,5,31,0,-294.59,0.235322,0.350407,-0.0193237,0.0391687,0.364121
295.147,0.876549,0.155328,5,31,0,-292.051,0.0734901,0.416025,0.0579292,0.0558819,0.331077
293.969,0.51622,0.155328,3,11,0,-287.699,0.125597,0.435301,0.0272863,0.055902,0.342427
294.897,0.995634,0.155328,5,31,0,-290.472,0.355673,0.207952,-0.0447577,0.0394592,0.344583
296.457,0.978867,0.155328,4,15,0,-293.975,0.307468,0.241524,-0.0464478,0.0445973,0.345037
297.795,0.960333,0.155328,5,31,0,-294.414,0.17438,0.322863,0.0116706,0.0525545,0.359193
297.872,0.965079,0.155328,4,31,0,-295.681,0.167892,0.31163,0.0210523,0.0523656,0.354031
297.337,0.990782,0.155328,4,15,0,-296.571,0.138673,0.361219,0.0405944,0.0490363,0.359757
290.708,0.483957,0.155328,4,19,0,-286.642,0.11642,0.300364,0.0447194,0.0506642,0.357251
289.541,0.967124,0.155328,3,11,0,-287.634,0.138436,0.387481,0.0756282,0.0549114,0.353409
297.048,0.980603,0.155328,5,31,0,-288.182,0.256505,0.258617,-0.0401806,0.0522865,0.3515
297.504,0.966204,0.155328,4,31,0,-295.716,0.190757,0.403218,0.00811485,0.0402658,0.354542
297.531,0.997645,0.155328,5,31,0,-296.822,0.185167,0.30496,-0.00390963,0.0549406,0.338552
297.609,0.876421,0.155328,5,31,0,-296.02,0.18718,0.367333,0.0160205,0.0415663,0.358121
297.849,0.996576,0.155328,4,31,0,-295.757,0.195455,0.276179,0.0253612,0.0503825,0.34573
295.415,0.888563,0.155328,5,31,0,-294.2,0.284426,0.221062,-0.0301003,0.0436155,0.358221
296.008,0.994305,0.155328,5,31,0,-293.651,0.247441,0.332487,0.0162114,0.0356319,0.365395
296.314,0.999617,0.155328,5,31,0,-294,0.0716208,0.407782,0.0229966,0.0623604,0.347917
294.455,0.959503,0.155328,4,15,0,-292.824,0.060518,0.491529,0.00724567,0.0617346,0.341253
290.485,0.872018,0.155328,4,15,0,-288.159,0.0198313,0.496018,0.0615204,0.0641934,0.332643
294.993,0.838701,0.155328,4,15,0,-287.562,0.103345,0.348961,0.0759368,0.0579379,0.335612
295.227,0.999846,0.155328,4,15,0,-294.248,0.0802435,0.366063,0.0568126,0.0581727,0.334012
294.593,0.973036,0.155328,5,31,0,-292.032,0.0843086,0.526198,0.0404731,0.0426436,0.340909
296.708,0.932436,0.155328,4,31,0,-291.528,0.205397,0.364082,-0.0456456,0.0474553,0.344389
296.087,0.946235,0.155328,5,31,0,-294.811,0.142322,0.314564,0.0548045,0.048445,0.35796
297.437,0.977461,0.155328,5,31,0,-295.269,0.179637,0.411513,-0.0202323,0.0487612,0.348631
297.226,0.954874,0.155328,5,31,0,-295.903,0.149378,0.319455,0.0596175,0.0524447,0.34476
295.308,0.707466,0.155328,3,7,0,-293.96,0.128872,0.334007,0.043511,0.0487429,0.342922
294.501,0.998297,0.155328,5,31,0,-293.69,0.105417,0.381637,0.0491413,0.0462272,0.360373
295.271,0.975824,0.155328,5,31,0,-290.953,0.283324,0.275802,-0.00383024,0.0446256,0.356725
294.88,0.933331,0.155328,4,31,0,-292.844,0.115609,0.342209,0.0198368,0.0546681,0.356818
292.919,0.872608,0.155328,3,15,0,-291.452,0.154919,0.293949,0.0430886,0.0447243,0.354229
297.353,1,0.155328,2,3,0,-292.192,0.168275,0.312261,0.0575097,0.0462635,0.352656
296.897,0.939294,0.155328,5,31,0,-295.296,0.232569,0.324161,-0.0491835,0.0476935,0.351214
296.851,0.854092,0.155328,2,7,0,-295.484,0.246778,0.333773,-0.0481166,0.0494843,0.350653
295.893,0.873833,0.155328,5,31,0,-294.676,0.262848,0.282959,0.0112601,0.0444696,0.34033
296.057,0.997184,0.155328,4,15,0,-293.382,0.301458,0.23105,-0.000363206,0.0422453,0.356972
295.416,0.744453,0.155328,5,31,0,-291.804,0.0951609,0.440529,0.0365133,0.0572286,0.340941
296.283,0.994894,0.155328,4,31,0,-293.781,0.109632,0.383325,0.0141333,0.0544955,0.340665
295.674,0.97418,0.155328,5,31,0,-294.257,0.250276,0.278633,-0.0153819,0.0399932,0.359937
297.667,0.998468,0.155328,5,31,0,-295.246,0.233133,0.28117,-0.00264562,0.0473946,0.337706
295.261,0.908053,0.155328,4,31,0,-293.244,0.155594,0.422793,-0.05552,0.0527607,0.353197
297.891,1,0.155328,4,15,0,-294.916,0.202755,0.308761,-0.016336,0.0533435,0.354022
297.38,0.907788,0.155328,5,31,0,-296.516,0.156683,0.382748,0.0184808,0.0439522,0.342516
296.293,0.878004,0.155328,5,31,0,-295.54,0.218804,0.313315,-0.00228606,0.053729,0.355829
296.81,0.99519,0.155328,4,31,0,-292.987,0.211369,0.322333,0.0110174,0.039061,0.347841
293.21,0.822741,0.155328,4,27,0,-292.225,0.193069,0.474227,-0.0089282,0.0410737,0.354413
294.713,0.998718,0.155328,5,31,0,-291.56,0.241547,0.216452,0.000909952,0.0605546,0.344982
295.769,0.956422,0.155328,5,31,0,-293.001,0.133769,0.467732,0.0380836,0.0363438,0.353457
295.15,0.998096,0.155328,5,31,0,-290.872,0.230482,0.208955,0.0384648,0.0519235,0.367392
294.405,0.88542,0.155328,5,31,0,-292.162,0.12863,0.404501,-0.0225718,0.0540418,0.330943
297.481,0.999913,0.155328,4,31,0,-291.547,0.244287,0.276989,0.0138317,0.0404101,0.343948
296.747,0.999166,0.155328,4,31,0,-295.453,0.180995,0.299946,0.0625726,0.0438643,0.341119
296.42,0.991423,0.155328,5,31,0,-292.19,0.112655,0.354035,0.0746668,0.0499264,0.341602
296.833,0.999891,0.155328,5,31,0,-294.637,0.16285,0.389884,-0.0244838,0.0520033,0.361755
297.335,0.895148,0.155328,5,31,0,-294.978,0.18731,0.317963,-0.00153701,0.0576274,0.348291
297.578,0.978866,0.155328,4,31,0,-295.81,0.247098,0.273525,0.0208299,0.0405303,0.346121
295.092,0.841702,0.155328,5,31,0,-293.897,0.0566637,0.405214,0.0485295,0.0568633,0.346688
297.211,0.964042,0.155328,5,31,0,-293.982,0.245577,0.324671,0.00834676,0.0411478,0.345125
297.598,0.999943,0.155328,4,15,0,-296.578,0.2456,0.326051,0.00513374,0.0394662,0.34462
297.343,0.96559,0.155328,4,31,0,-295.971,0.190532,0.410575,-0.00200045,0.043007,0.343065
295.83,0.964842,0.155328,4,15,0,-294.558,0.196978,0.439386,-0.0508555,0.0422025,0.345343
297.145,0.941185,0.155328,4,15,0,-293.247,0.151761,0.325511,0.0299652,0.0584948,0.343364
296.292,0.754086,0.155328,2,7,0,-293.321,0.131692,0.304232,0.0232078,0.0592989,0.343495
293.823,0.995894,0.155328,5,31,0,-292.596,0.202031,0.396745,-0.0591187,0.0447864,0.369459
293.11,0.99183,0.155328,4,15,0,-291.402,0.157587,0.438507,-0.0563863,0.0524943,0.37491
294.103,0.991941,0.155328,3,7,0,-292.437,0.145228,0.447537,-0.0413074,0.0534203,0.372433
296.359,0.942574,0.155328,4,31,0,-291.38,0.219585,0.31834,-0.0571432,0.0556377,0.355355
296.367,0.999331,0.155328,4,31,0,-293.457,0.172872,0.366915,-0.0438019,0.0595756,0.354202
295.847,0.82885,0.155328,4,15,0,-291.239,0.207744,0.394081,0.00719717,0.0414186,0.333943
296.921,0.999712,0.155328,5,31,0,-294.828,0.177068,0.341495,0.0381343,0.0501473,0.34008
295.605,0.971297,0.155328,4,15,0,-293.139,0.286451,0.205957,0.0383202,0.0402402,0.351201
296.526,0.995406,0.155328,4,31,0,-293.38,0.102534,0.391333,0.0316411,0.0600349,0.359152
296.669,0.999414,0.155328,5,31,0,-294.783,0.114713,0.431577,0.0613855,0.0448578,0.348397
295.654,0.998733,0.155328,4,15,0,-295.13,0.138933,0.43946,0.064553,0.0366353,0.350967
294.802,0.904024,0.155328,4,31,0,-292.332,0.0621141,0.51084,0.0547462,0.0444773,0.358269
296.407,0.923159,0.155328,5,31,0,-293.183,0.172656,0.289373,0.0262913,0.0605461,0.345888
295.084,0.972278,0.155328,4,15,0,-292.338,0.171188,0.379118,-0.027187,0.0529989,0.325758
294.153,0.952513,0.155328,5,31,0,-292.417,0.164402,0.266046,0.0575951,0.0544984,0.375166
292.665,0.846612,0.155328,2,3,0,-292.435,0.155624,0.244736,0.0603212,0.0538295,0.375459
294.382,0.966898,0.155328,4,15,0,-290.571,0.201985,0.238188,0.0544675,0.0433016,0.360311
296.795,0.903159,0.155328,4,15,0,-292.947,0.169657,0.30135,0.0566622,0.0452379,0.354077
296.553,0.999538,0.155328,5,31,0,-295.172,0.226302,0.328725,0.0238536,0.0341161,0.353666
297.189,0.896995,0.155328,2,7,0,-294.348,0.235683,0.333291,0.0227186,0.0375447,0.354144
296.744,0.916692,0.155328,4,31,0,-294.967,0.237167,0.284072,0.0109512,0.0485793,0.337152
294.855,0.943645,0.155328,4,31,0,-290.9,0.248502,0.180627,-0.0259905,0.0604973,0.346364
297.751,0.999726,0.155328,4,15,0,-293.269,0.183832,0.364403,-0.0269474,0.0509637,0.346877
297.782,0.997887,0.155328,4,15,0,-297.183,0.214723,0.328577,-0.0226283,0.0519217,0.352851
297.813,0.900402,0.155328,3,15,0,-293.416,0.210394,0.370664,0.00991804,0.0405165,0.34663
297.272,0.991556,0.155328,5,31,0,-296.94,0.114109,0.36742,0.0132937,0.0591481,0.348624
294.934,0.997665,0.155328,5,31,0,-293.333,0.108262,0.511734,-0.00159496,0.0436439,0.33864
297.436,0.985748,0.155328,4,15,0,-294.128,0.174269,0.308075,0.0223345,0.0553245,0.337993
297.977,0.998717,0.155328,4,31,0,-294.773,0.149892,0.328306,0.0224439,0.054815,0.347892
297.167,0.993208,0.155328,4,31,0,-296.265,0.285752,0.27146,-0.0326144,0.0424898,0.35413
294.126,0.970395,0.155328,4,15,0,-293.627,0.335758,0.274978,-0.0422989,0.029546,0.338432
294.31,0.774392,0.155328,4,15,0,-291.003,0.306279,0.312238,-0.0210241,0.0343485,0.333269
294.244,1,0.155328,5,31,0,-291.323,0.350236,0.139032,-0.0171177,0.0406961,0.345189
293.324,0.999091,0.155328,4,15,0,-292.048,0.377325,0.119042,-0.0418997,0.0429618,0.35284
294.028,0.997027,0.155328,4,15,0,-291.362,0.358739,0.145078,-0.045668,0.0465402,0.356
293.549,0.980525,0.155328,5,31,0,-291.335,0.0204203,0.406465,0.0587752,0.0706508,0.344489
296.736,0.999773,0.155328,5,31,0,-291.245,0.286949,0.301022,-0.0378803,0.0381931,0.355659
296.91,0.961877,0.155328,4,15,0,-296.349,0.280258,0.309829,-0.0325165,0.0383775,0.356361
295.838,0.840412,0.155328,4,31,0,-292.65,0.209008,0.298672,0.0697739,0.0414304,0.349104
295.901,0.979905,0.155328,4,31,0,-295.247,0.197823,0.28046,0.0551668,0.0401108,0.352121
297.287,0.999065,0.155328,5,31,0,-295.473,0.187929,0.277065,0.0387751,0.0480164,0.344235
297.076,0.985056,0.155328,4,23,0,-295.986,0.167866,0.42605,-0.006977,0.0484013,0.352493
295.598,0.907661,0.155328,4,23,0,-294.451,0.231675,0.388707,-0.0369577,0.0461251,0.358757
294.799,0.826826,0.155328,5,31,0,-292.321,0.169849,0.326665,0.0621595,0.0525578,0.345566
292.21,0.971499,0.155328,5,31,0,-288.05,-0.000606324,0.411849,0.0989881,0.0681307,0.359215
294.66,0.999707,0.155328,5,31,0,-289.368,0.181854,0.452793,-0.0250502,0.0391994,0.330785
294.943,1,0.155328,5,31,0,-293.527,0.170163,0.262601,0.0645585,0.053268,0.36947
295.161,0.986017,0.155328,5,31,0,-293.032,0.237045,0.390752,-0.0565497,0.0404706,0.334491
293.296,0.975279,0.155328,4,15,0,-291.073,0.295666,0.385945,-0.0802281,0.0312904,0.345481
296.5,0.905749,0.155328,4,15,0,-292.063,0.24792,0.220828,-0.00146367,0.0553166,0.355924
297.396,0.98666,0.155328,5,31,0,-294.344,0.180787,0.393587,0.00896023,0.0396696,0.344211
297.501,0.961638,0.155328,4,23,0,-289.777,0.2505,0.287235,-0.00680877,0.0435837,0.35958
296.627,0.986047,0.155328,4,31,0,-294.949,0.212605,0.377887,-0.0382902,0.0446716,0.362153
296.29,0.953337,0.155328,5,31,0,-294.363,0.0841754,0.380614,0.0677411,0.0526287,0.350939
296.663,0.999937,0.155328,5,31,0,-294.964,0.283438,0.29883,-0.0473519,0.0452174,0.345793
295.666,0.998649,0.155328,4,15,0,-294.661,0.239426,0.289479,-0.0678169,0.0554352,0.352639
297.154,0.971368,0.155328,4,15,0,-295.043,0.206044,0.368952,0.0290856,0.0400772,0.349047
296.147,0.978622,0.155328,4,31,0,-293.966,0.238757,0.229636,0.0510319,0.0463903,0.345008
297.841,0.831706,0.155328,4,15,0,-293.719,0.21868,0.266462,0.00116926,0.050694,0.351213
297.468,0.973923,0.155328,4,31,0,-295.984,0.19581,0.291211,0.00428231,0.0570394,0.352954
297.005,0.983877,0.155328,4,15,0,-296.288,0.138113,0.322958,0.0175662,0.0574046,0.356528
296.364,0.962817,0.155328,5,31,0,-295.171,0.16573,0.334343,-0.00632413,0.061913,0.356154
296.5,0.979156,0.155328,5,31,0,-295.009,0.194405,0.388798,-0.0327605,0.042912,0.347201
295.691,0.960788,0.155328,4,15,0,-294.91,0.196259,0.437357,-0.0350029,0.0468825,0.347682
296.458,0.840141,0.155328,3,7,0,-293.506,0.17923,0.422225,-0.0338907,0.0506279,0.341353
296.798,0.991522,0.155328,5,31,0,-294.816,0.139685,0.38716,-0.0112539,0.0566618,0.335702
295.604,0.99846,0.155328,5,31,0,-294.535,0.131068,0.320194,0.0936435,0.0478912,0.355313
297.617,0.971561,0.155328,4,15,0,-295.156,0.125153,0.376954,0.0448321,0.0535086,0.348621
297.993,0.999921,0.155328,4,15,0,-297.12,0.130484,0.368208,0.0363811,0.0523609,0.346623
296.702,0.995306,0.155328,3,15,0,-296.159,0.101776,0.358661,0.0383878,0.0607834,0.34019
297.736,0.968785,0.155328,5,31,0,-294.876,0.223411,0.365553,-0.0061223,0.0397498,0.353474
297.355,0.752729,0.155328,3,15,0,-295.105,0.231954,0.301177,0.00487891,0.0486077,0.354904
296.915,0.785689,0.155328,4,19,0,-293.429,0.217724,0.246833,-0.00844621,0.0587458,0.345386
297.04,0.993718,0.155328,4,31,0,-294.976,0.093067,0.444109,0.0362432,0.0528738,0.345153
297.419,0.998295,0.155328,4,31,0,-294.951,0.106781,0.411396,0.0241034,0.0535341,0.34204
295.563,0.899294,0.155328,3,11,0,-294.402,0.0731292,0.46694,0.0158329,0.0538495,0.337232
296.395,0.999799,0.155328,5,31,0,-293.705,0.221253,0.247422,0.0575348,0.0465545,0.346509
297.05,0.953008,0.155328,4,31,0,-293.409,0.22633,0.229295,0.0211984,0.0491037,0.349585
293.974,0.717892,0.155328,4,15,0,-289.877,0.32174,0.149547,-0.0537091,0.0549863,0.353107
297.72,0.874618,0.155328,5,31,0,-291.625,0.156816,0.403615,-0.00703327,0.0480134,0.343105
297.5,0.9968,0.155328,4,31,0,-296.341,0.225297,0.367776,-0.00504708,0.0370723,0.349819
294.053,0.876849,0.155328,4,15,0,-293.446,0.296144,0.210975,-0.0629246,0.0488213,0.340189
296.863,0.992521,0.155328,4,15,0,-293.26,0.253081,0.239883,-0.00666719,0.0534821,0.347932
296.992,0.976377,0.155328,5,31,0,-296.138,0.175493,0.425795,0.0145743,0.0422692,0.346018
297.462,0.932064,0.155328,2,3,0,-296.003,0.157297,0.410832,0.006978,0.0429206,0.348663
298.185,0.899537,0.155328,4,23,0,-296.275,0.15874,0.370394,0.0225005,0.0472091,0.34369
296.799,0.983305,0.155328,4,31,0,-295.891,0.101542,0.424842,0.063194,0.0468631,0.351961
297.379,0.899237,0.155328,5,31,0,-294.967,0.184084,0.357331,0.0390877,0.0417882,0.358641
293.494,0.878844,0.155328,4,31,0,-292.092,0.257673,0.335567,-0.0217264,0.0431789,0.378683
294.119,0.991135,0.155328,4,31,0,-291.165,0.170734,0.452436,-0.00413921,0.0435061,0.373949
296.052,0.990693,0.155328,4,31,0,-293.592,0.150941,0.449261,0.0127537,0.0431901,0.365334
296.53,0.957387,0.155328,4,31,0,-293.393,0.276955,0.276298,-0.0129966,0.0412947,0.364278
291.77,0.987785,0.155328,5,31,0,-288.236,0.0827272,0.496566,0.0963317,0.0338125,0.364638
292.908,0.962358,0.155328,4,15,0,-290.002,0.0936966,0.502536,0.0806894,0.0377797,0.363099
295.915,1,0.155328,4,15,0,-291.649,0.0709515,0.45942,0.0611472,0.0528787,0.346916
294.701,0.986933,0.155328,3,15,0,-293.639,0.0502984,0.499008,0.0749316,0.0457276,0.346627
295.837,0.97457,0.155328,5,31,0,-291.083,0.279244,0.232246,-0.0237233,0.0477754,0.367115
296.372,0.970249,0.155328,4,15,0,-294.243,0.271303,0.269787,-0.0246457,0.0475852,0.363846
297.142,0.959755,0.155328,4,31,0,-293.483,0.245617,0.270284,-0.0288635,0.0478587,0.353085
290.927,0.824936,0.155328,4,15,0,-289.534,0.283729,0.154839,-0.0554,0.0577218,0.332625
296.418,1,0.155328,4,15,0,-290.348,0.226495,0.335839,-0.00605184,0.0491427,0.340315
297.451,0.989485,0.155328,4,31,0,-294.593,0.191182,0.283381,-0.00479075,0.0570399,0.355076
297.539,0.999921,0.155328,5,31,0,-296.608,0.225262,0.362011,-0.00314304,0.0373342,0.345625
297.042,0.992305,0.155328,4,15,0,-295.144,0.254513,0.29281,-0.0214533,0.0448464,0.334588
295.284,0.639793,0.155328,5,31,0,-290.365,0.154447,0.475682,0.00678654,0.0382161,0.364714
293.595,0.874527,0.155328,4,15,0,-292.274,0.147832,0.496342,-0.00746274,0.0365158,0.369333
294.397,0.996288,0.155328,5,31,0,-290.144,0.194767,0.494086,-0.0328037,0.0344259,0.352345
295.307,0.999183,0.155328,4,23,0,-293.68,0.239961,0.176,0.0347281,0.0553387,0.343904
294.2,0.799676,0.155328,5,31,0,-291.55,0.166992,0.480892,-0.0350445,0.0372288,0.355772
296.375,0.965381,0.155328,4,15,0,-292.828,0.233754,0.272004,0.00122178,0.0543645,0.343682
296.776,0.854147,0.155328,4,15,0,-293.251,0.207207,0.333714,-0.0454977,0.0553877,0.340533
296.43,0.935018,0.155328,5,31,0,-294.255,0.200063,0.308688,0.0628923,0.0393123,0.357098
295.897,0.760293,0.155328,3,7,0,-294.367,0.206659,0.293922,0.0479925,0.0378769,0.357609
295.958,0.956622,0.155328,4,31,0,-294.159,0.239223,0.343029,0.0389141,0.0333617,0.351816
296.754,0.977304,0.155328,5,31,0,-294.38,0.23633,0.353823,-0.0468437,0.0491664,0.353229
292.025,0.988463,0.155328,4,15,0,-290.588,0.26373,0.45319,-0.0906625,0.0360902,0.343905
290.769,0.99094,0.155328,4,15,0,-289.192,0.241961,0.466183,-0.106217,0.0362774,0.352902
296.126,0.956663,0.155328,4,15,0,-288.905,0.24145,0.298599,-0.0401434,0.0456941,0.360478
296.964,0.873481,0.155328,2,3,0,-294.414,0.255399,0.328412,-0.0344325,0.044945,0.358739
296.605,0.914696,0.155328,4,31,0,-294.231,0.20048,0.27715,0.0614189,0.0421548,0.353114
296.988,0.994123,0.155328,5,31,0,-294.878,0.256355,0.326259,-0.0398193,0.0412979,0.341223
297.407,0.999762,0.155328,5,31,0,-294.919,0.247857,0.325969,-0.0306149,0.0424419,0.340487
297.435,0.992084,0.155328,4,31,0,-295.704,0.169179,0.334457,-0.0123449,0.0594404,0.349205
297.754,0.999603,0.155328,5,31,0,-296.642,0.206217,0.389813,-0.00964516,0.0418338,0.351854
297.425,0.981239,0.155328,5,31,0,-295.189,0.161002,0.286626,0.0304454,0.057597,0.345127
297.111,0.997586,0.155328,5,31,0,-296.242,0.246223,0.362428,-0.0113124,0.0352449,0.351884
297.423,0.999121,0.155328,5,31,0,-296.395,0.24266,0.27146,-0.0112255,0.0493563,0.359685
297.494,0.995181,0.155328,5,31,0,-295.786,0.112242,0.402714,0.02705,0.0554613,0.354479
296.948,0.910687,0.155328,3,15,0,-295.471,0.116634,0.364579,0.0310397,0.0528595,0.35341
